id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,neighbourhood_cd
637682857782165510,Brooklyn,40.68798,-73.94847,Private room,125,3,9,1.0,1,0,108.0
637759148111859782,Brooklyn,40.58549,-73.95115,Private room,69,2,20,2.17,8,76,79.0
639317233046143765,Queens,40.7568116921765,-73.89757485501708,Entire home/apt,264,2,13,1.73,1,0,278.0
635446393352142475,Bronx,40.89712,-73.85904,Entire home/apt,248,2,14,1.53,5,354,21.0
639320984780015248,Brooklyn,40.67525,-73.96514,Entire home/apt,175,30,1,0.14,1,64,55.0
640665953927218274,Manhattan,40.7264005,-73.97834619999999,Entire home/apt,119,2,22,2.51,1,2,156.0
639375848801087010,Manhattan,40.72473,-73.98459,Entire home/apt,175,30,3,0.47,1,50,156.0
640691197108755286,Manhattan,40.74465,-73.97355,Entire home/apt,219,30,0,0.0,36,353,138.0
639402947365116095,Brooklyn,40.67977,-73.90954,Entire home/apt,200,1,18,2.01,1,42,81.0
638186208000099445,Manhattan,40.73732,-74.00424,Entire home/apt,382,31,0,0.0,526,246,130.0
639549197073947929,Manhattan,40.7324098,-73.98747879999999,Entire home/apt,310,31,0,0.0,526,356,156.0
639589832225377962,Queens,40.65274,-73.72957,Entire home/apt,150,2,1,0.47,1,365,287.0
639660807952111649,Brooklyn,40.69956,-73.91798,Entire home/apt,142,1,85,9.51,1,302,81.0
640698584228535894,Brooklyn,40.65038,-73.93995,Private room,90,30,2,0.47,1,63,66.0
639674240655374476,Queens,40.766,-73.90763,Private room,54,2,17,1.95,2,64,223.0
639694558611399338,Manhattan,40.78988,-73.94155,Private room,117,1,11,1.22,3,361,146.0
638274411802977958,Brooklyn,40.630341,-74.025009,Private room,100,30,0,0.0,1,90,61.0
639758986408193588,Brooklyn,40.63013,-73.97186,Entire home/apt,150,2,9,1.72,2,59,65.0
638356688178697321,Manhattan,40.84696,-73.94072,Entire home/apt,137,3,16,1.85,1,337,129.0
640717537442605608,Manhattan,40.728414983445184,-73.97584114658558,Entire home/apt,2000,60,0,0.0,1,365,156.0
639772463912396637,Brooklyn,40.72547,-73.94816,Entire home/apt,280,4,2,0.22,1,4,62.0
639781537591654028,Brooklyn,40.70199,-73.92242,Entire home/apt,175,1,2,0.24,1,55,81.0
640848875877094352,Queens,40.76335,-73.79146,Entire home/apt,140,2,8,1.1,1,248,233.0
638375695955118228,Brooklyn,40.66146,-73.98834,Entire home/apt,175,3,4,0.65,1,222,109.0
638404496657149559,Queens,40.69578,-73.73006,Private room,40,1,14,1.52,2,360,269.0
639813359571942202,Manhattan,40.81143,-73.95732,Entire home/apt,95,2,23,2.8,1,118,150.0
641023456836449367,Queens,40.66958,-73.77127,Entire home/apt,86,1,70,7.98,1,125,281.0
639817662997292211,Queens,40.72928,-73.81213,Entire home/apt,151,2,23,2.8,1,89,239.0
641072234133563797,Manhattan,40.730657,-73.988651,Entire home/apt,316,31,0,0.0,526,322,156.0
641091693766018722,Brooklyn,40.67301,-73.96467,Entire home/apt,185,3,1,0.45,1,207,55.0
638412872710785326,Queens,40.74422,-73.9494,Entire home/apt,100,8,1,0.16,1,70,311.0
639857593156700083,Brooklyn,40.68542,-73.92307,Entire home/apt,395,3,2,0.27,1,21,108.0
638452467910880184,Manhattan,40.80012,-73.96015,Private room,103,7,1,0.12,4,69,133.0
639879080043628899,Brooklyn,40.62216,-74.03316,Entire home/apt,150,30,0,0.0,1,89,60.0
639885792983162225,Brooklyn,40.6824525,-73.9931498,Entire home/apt,65,30,1,0.16,2,156,106.0
638461765613099585,Brooklyn,40.68327,-73.909157,Entire home/apt,249,2,29,4.53,1,81,81.0
638516474333354599,Bronx,40.827957,-73.879745,Private room,157,1,5,0.71,6,365,35.0
638527782654033620,Brooklyn,40.68291,-73.92352,Entire home/apt,400,4,1,0.47,1,300,108.0
638559732123688987,Bronx,40.854424,-73.898941,Private room,39,2,16,1.93,5,166,30.0
638565038460127669,Brooklyn,40.673431396484375,-73.9823989868164,Entire home/apt,330,5,5,0.66,1,0,109.0
641128802903031792,Brooklyn,40.6915011,-73.9156479,Entire home/apt,115,30,1,1.0,1,280,104.0
641129024120577316,Brooklyn,40.66774,-73.89318,Shared room,80,2,1,0.11,1,365,69.0
639899386746380552,Brooklyn,40.6824525,-73.9931498,Entire home/apt,39,30,3,0.38,2,88,106.0
639918901461376573,Queens,40.7353912,-73.8552462,Entire home/apt,75,1,33,3.69,2,356,267.0
641140217512613023,Manhattan,40.76718,-73.98491,Entire home/apt,600,6,4,0.64,1,64,137.0
639920141110609277,Bronx,40.87977,-73.85488,Entire home/apt,159,2,25,2.83,2,175,36.0
642965547927138930,Brooklyn,40.72183669531874,-73.94459986818856,Entire home/apt,148,2,9,2.11,1,43,62.0
639930784199884076,Manhattan,40.82241,-73.95016,Private room,90,2,2,0.24,1,90,134.0
642989980338037359,Bronx,40.86948,-73.838,Entire home/apt,170,2,33,3.69,3,365,23.0
642993837032438254,Brooklyn,40.63567,-74.03347,Private room,82,14,3,0.33,1,365,60.0
641158076171707390,Bronx,40.82661,-73.90245,Private room,60,3,4,0.5,3,90,39.0
641195737727189437,Manhattan,40.72955,-73.98168,Entire home/apt,199,21,3,0.34,1,0,156.0
641200733773310692,Brooklyn,40.69104,-73.92523,Private room,182,5,1,0.12,2,248,108.0
639943977146307117,Queens,40.7535263,-73.9358622,Private room,91,2,22,2.68,2,87,318.0
641209854002197271,Brooklyn,40.6903,-73.97854,Entire home/apt,350,3,12,1.81,1,320,103.0
643033322160599166,Queens,40.69099,-73.75434,Private room,50,30,0,0.0,1,365,271.0
639949866161826018,Brooklyn,40.60547570894764,-73.95303538956523,Entire home/apt,93,30,0,0.0,1,78,49.0
643036839521359188,Brooklyn,40.66978,-73.98259,Entire home/apt,250,1,56,6.94,1,197,82.0
643292338531013503,Queens,40.74997,-73.94017,Entire home/apt,289,60,0,0.0,526,0,311.0
641229102165739248,Brooklyn,40.6885,-73.91814,Private room,66,1,28,3.43,3,90,81.0
639951636744198318,Manhattan,40.74353,-73.98156,Entire home/apt,529,6,2,0.24,1,365,162.0
641248349987127812,Brooklyn,40.6394716,-73.8980679,Private room,73,2,4,0.55,3,81,95.0
641254567287395624,Brooklyn,40.68717,-73.91829,Private room,66,1,36,4.52,3,82,81.0
641269555325432713,Brooklyn,40.71402,-73.96114,Entire home/apt,350,2,7,0.82,1,0,98.0
643299386260381142,Queens,40.74997,-73.94017,Entire home/apt,436,60,0,0.0,526,51,311.0
639986041202943450,Manhattan,40.72647,-73.97787,Entire home/apt,1029,2,10,2.1,1,178,156.0
641277299773154251,Brooklyn,40.68847,-73.91646,Private room,70,1,36,4.86,3,84,81.0
639987961838040881,Brooklyn,40.689484,-73.870471,Private room,60,2,22,2.53,8,319,84.0
643319222792682565,Brooklyn,40.6958,-73.9311,Private room,129,2,6,0.67,1,319,81.0
639991069697648692,Queens,40.75689,-73.91671,Private room,90,2,8,0.94,1,0,318.0
640003106989657947,Queens,40.71943,-73.73776,Private room,60,2,12,1.37,2,354,251.0
643319522538575044,Queens,40.77365,-73.74303,Shared room,225,1,26,2.99,1,89,168.0
643325816869819114,Brooklyn,40.68171,-73.9468,Private room,104,1,25,2.87,2,12,108.0
643339344703990354,Brooklyn,40.71208,-73.96349,Private room,100,1,0,0.0,2,6,98.0
641284760538108480,Brooklyn,40.7164234,-73.9587363,Entire home/apt,401,3,9,1.23,1,155,98.0
640023893060950210,Brooklyn,40.68497,-73.94751,Entire home/apt,450,13,0,0.0,2,0,108.0
641305780810575825,Manhattan,40.79465,-73.94389,Entire home/apt,125,30,0,0.0,19,301,148.0
641305850362045918,Manhattan,40.79434,-73.94383,Entire home/apt,125,30,0,0.0,19,156,148.0
643399667682678297,Queens,40.75668,-73.91393,Shared room,220,3,5,0.61,1,60,223.0
640072812301921644,Queens,40.75486876801458,-73.88043276965618,Shared room,94,1,0,0.0,1,365,173.0
641355980552957352,Brooklyn,40.66856,-73.94804,Entire home/apt,165,3,9,1.91,1,15,56.0
640072873723501843,Bronx,40.90263,-73.84183,Entire home/apt,104,2,18,2.87,1,10,27.0
640076159281018152,Brooklyn,40.68519,-73.94408,Private room,71,3,21,2.38,3,70,108.0
643420063748562514,Manhattan,40.76236,-73.98798,Entire home/apt,160,90,2,0.25,1,253,137.0
643420360435877780,Manhattan,40.76451,-73.95867,Private room,86,1,40,4.67,1,333,142.0
640119143069555335,Manhattan,40.74533,-73.97542,Private room,73,90,0,0.0,10,364,138.0
641407498918275357,Brooklyn,40.68364,-73.93956,Private room,47,1,42,4.68,4,129,108.0
643432304055185121,Queens,40.72935,-73.72434,Entire home/apt,186,2,14,1.61,1,21,257.0
640159275260186822,Brooklyn,40.67935,-73.96355,Entire home/apt,83,30,10,1.2,2,283,107.0
640366504429539829,Brooklyn,40.7327,-73.95416,Entire home/apt,145,30,2,0.32,1,225,87.0
641443656520012132,Queens,40.75078,-73.87964,Private room,31,30,1,0.13,124,355,173.0
640418652230852663,Manhattan,40.81545,-73.94048,Entire home/apt,87,30,3,0.41,7,154,154.0
641455559332938486,Queens,40.75135,-73.90341,Private room,55,7,2,0.22,1,0,182.0
643451273566591138,Queens,40.67463,-73.79699,Entire home/apt,125,2,2,0.24,1,363,274.0
640429959969609856,Manhattan,40.8248483,-73.9510782,Entire home/apt,229,4,15,1.77,5,24,128.0
643468329339124241,Brooklyn,40.67686,-73.98291,Private room,148,2,20,2.41,76,324,109.0
643473669546971313,Brooklyn,40.67814,-73.98442,Private room,120,2,19,2.38,76,348,109.0
641503239935717251,Bronx,40.82297,-73.91454,Private room,78,1,48,5.39,3,178,41.0
641503565693174262,Bronx,40.82469,-73.91286,Private room,200,1,10,1.28,3,365,41.0
641753911937668445,Brooklyn,40.63719,-73.97412,Entire home/apt,250,3,1,0.46,1,73,65.0
640436833654251067,Brooklyn,40.69967,-73.94037,Private room,45,30,4,0.5,29,0,98.0
640443472855597440,Brooklyn,40.6874,-73.95497,Private room,194,30,0,0.0,2,365,108.0
641852518442102238,Brooklyn,40.71328,-73.96381,Entire home/apt,221,5,1,0.16,1,100,98.0
643478753128785623,Brooklyn,40.67744,-73.9825,Private room,217,2,8,1.15,76,343,109.0
643479175182355349,Brooklyn,40.67678,-73.98423,Private room,210,2,6,0.72,76,283,109.0
640469396837877098,Brooklyn,40.68726975760569,-73.94647546112539,Entire home/apt,743,1,12,1.46,1,355,108.0
643480894766880296,Brooklyn,40.67683,-73.9842,Private room,136,2,262,31.95,76,364,109.0
643502797166407491,Brooklyn,40.68858,-73.95016,Entire home/apt,290,2,11,1.23,2,67,108.0
640476155541307345,Queens,40.58522,-73.81554,Entire home/apt,198,30,16,1.81,2,305,185.0
643601974694430885,Queens,40.722,-73.74072,Entire home/apt,1250,1,0,0.0,4,63,251.0
640487280816273199,Queens,40.67057,-73.84109,Entire home/apt,90,2,22,2.93,1,217,263.0
643603500585643289,Queens,40.7027,-73.82685,Private room,55,30,4,0.5,2,0,242.0
643604624599871313,Brooklyn,40.68774,-73.97666,Entire home/apt,320,10,0,0.0,1,93,103.0
641885468101065572,Bronx,40.8776307,-73.8746407,Entire home/apt,94,1,27,3.25,1,338,8.0
640491755706250778,Manhattan,40.80342,-73.94832,Entire home/apt,160,2,2,0.24,1,0,151.0
641920407878770284,Brooklyn,40.7211838,-73.94667520000002,Entire home/apt,202,30,3,0.38,1,180,62.0
643616030337712828,Queens,40.77115,-73.89458,Entire home/apt,95,2,17,1.93,1,257,212.0
643668354213109787,Queens,40.744495118972466,-73.88927601277828,Entire home/apt,102,3,20,3.09,7,355,194.0
643878224920282752,Brooklyn,40.7123644,-73.9488925,Entire home/apt,429,31,0,0.0,526,338,98.0
643914426920717647,Queens,40.72317,-73.73969,Entire home/apt,175,1,1,0.19,4,63,251.0
641926339661538750,Bronx,40.9029511,-73.84316989999999,Private room,80,30,4,0.53,3,124,27.0
641928038476344706,Brooklyn,40.67672,-73.89816,Entire home/apt,74,1,28,3.13,4,170,89.0
641930068984421251,Brooklyn,40.7326,-73.9555,Entire home/apt,250,4,2,0.22,6,365,87.0
640508290069155758,Manhattan,40.77135,-73.9559,Entire home/apt,105,30,0,0.0,88,262,144.0
641934650921997062,Queens,40.74286,-73.86938,Private room,55,1,11,2.44,1,345,202.0
641935381964414073,Brooklyn,40.68627,-73.9661,Entire home/apt,120,30,2,0.26,1,12,80.0
643975067258502855,Brooklyn,40.64329,-73.93957,Entire home/apt,85,7,5,0.99,1,323,58.0
640549645467425490,Manhattan,40.77538,-73.95319,Entire home/apt,349,3,21,2.34,1,204,144.0
643977153118865095,Queens,40.6056333,-73.75879479999999,Private room,49,1,22,2.45,1,364,189.0
640550903674715854,Bronx,40.83642,-73.90973,Entire home/apt,144,2,29,3.28,1,235,31.0
640553844980086309,Bronx,40.8845902,-73.8614096,Private room,100,1,0,0.0,4,365,36.0
641966849143161975,Queens,40.75745,-73.80784,Entire home/apt,131,1,19,2.17,1,90,230.0
640554016638649750,Brooklyn,40.65232,-73.95352,Entire home/apt,185,5,4,0.55,1,178,57.0
640563031447363952,Manhattan,40.71552,-73.99002,Entire home/apt,370,4,43,4.76,4,151,136.0
640577546507007342,Manhattan,40.80587,-73.94671,Private room,119,2,5,0.57,1,178,151.0
641994197229919065,Queens,40.76588,-73.92616,Private room,60,1,45,4.91,2,353,201.0
643986478337448040,Brooklyn,40.67235,-73.91209,Private room,550,1,0,0.0,1,88,88.0
640591423652129884,Manhattan,40.7516,-73.97275,Entire home/apt,400,2,1,0.18,13,90,139.0
644004911171065966,Manhattan,40.7894305,-73.9499311,Private room,141,1,17,2.0,4,309,148.0
644041742143067991,Queens,40.71684,-73.75333,Entire home/apt,196,2,24,2.76,2,203,251.0
644053798396895113,Manhattan,40.7214556,-73.9944242,Entire home/apt,125,30,2,0.5,15,264,147.0
642004894846322446,Manhattan,40.80002,-73.94409,Private room,106,1,65,7.2,1,17,152.0
640594356794505499,Brooklyn,40.65727,-73.95808,Entire home/apt,270,4,20,2.52,1,55,57.0
642060325365353277,Brooklyn,40.6885286,-73.9707512,Entire home/apt,314,5,3,0.52,1,106,80.0
644084990266055467,Manhattan,40.8246781,-73.9527667,Private room,90,3,11,1.29,1,365,128.0
640612171111039003,Staten Island,40.63166,-74.09488,Entire home/apt,129,1,8,0.94,3,178,346.0
644111410061518547,Queens,40.75061,-73.88,Private room,36,30,1,0.33,124,319,173.0
640642120843598207,Manhattan,40.75621,-73.99784,Entire home/apt,743,2,9,1.63,19,358,137.0
640658348674867448,Manhattan,40.73553,-73.98787,Private room,64,5,29,3.26,22,49,131.0
645172140026199388,Brooklyn,40.72034,-73.9599,Private room,180,2,9,1.01,2,156,98.0
644156882646200864,Queens,40.58776,-73.81359,Entire home/apt,90,30,15,1.77,3,89,185.0
645187361458455249,Manhattan,40.73077,-73.97994,Entire home/apt,285,5,20,2.22,3,132,160.0
644176324966821813,Queens,40.70031,-73.90507,Entire home/apt,150,30,0,0.0,1,272,209.0
645315165254782741,Manhattan,40.73959,-73.98152,Entire home/apt,230,31,0,0.0,526,189,161.0
642162405870706933,Brooklyn,40.71559,-73.95222,Entire home/apt,243,1,5,0.69,1,75,98.0
642178340242517102,Queens,40.74261,-73.92548,Private room,93,1,35,3.83,5,365,199.0
644181329660316365,Queens,40.68982,-73.75188,Entire home/apt,161,1,27,3.02,1,53,271.0
645426662953840812,Bronx,40.84969,-73.86009,Entire home/apt,96,2,19,2.2,1,365,20.0
644202319559232710,Manhattan,40.77953,-73.97878,Entire home/apt,135,30,5,0.76,7,176,124.0
644228411368183732,Manhattan,40.76635,-73.98966,Entire home/apt,170,2,23,2.74,2,226,137.0
642182688626338940,Queens,40.74449,-73.90198,Entire home/apt,165,2,17,2.2,1,136,193.0
642195234094767957,Brooklyn,40.6473152,-73.9539607,Entire home/apt,120,5,7,0.83,3,334,66.0
642204005625892887,Manhattan,40.80626,-73.94668,Entire home/apt,295,1,27,3.02,3,247,151.0
642319400914853080,Brooklyn,40.63298,-74.0295,Private room,72,7,0,0.0,3,344,60.0
645446410837726780,Brooklyn,40.64312,-73.95258,Entire home/apt,250,3,7,0.78,3,365,66.0
642454186211881020,Manhattan,40.72454,-73.98335,Entire home/apt,329,4,28,3.15,1,139,156.0
642617234993807538,Brooklyn,40.67636,-73.95116,Entire home/apt,350,3,22,2.53,1,161,83.0
644288061379383363,Manhattan,40.75739,-73.99361,Entire home/apt,375,5,1,0.21,1,17,137.0
644311938371273827,Brooklyn,40.68613,-73.9643,Entire home/apt,366,3,4,0.51,1,125,80.0
645499508801243874,Brooklyn,40.70681,-73.94308,Private room,46,30,0,0.0,8,5,98.0
645503621675190134,Brooklyn,40.70488,-73.94315,Private room,55,30,0,0.0,8,85,98.0
645504665493577822,Brooklyn,40.70508,-73.94421,Private room,52,30,0,0.0,8,49,98.0
645505836909914155,Brooklyn,40.70671,-73.943,Private room,58,30,0,0.0,8,85,98.0
645509189676806070,Brooklyn,40.70711,-73.94416,Private room,58,30,0,0.0,8,85,98.0
644340076385760174,Brooklyn,40.69209,-73.92766,Entire home/apt,195,2,21,2.44,1,313,108.0
645510223449141865,Brooklyn,40.70695,-73.94331,Private room,52,30,0,0.0,8,4,98.0
645570950259581346,Staten Island,40.60205,-74.07389,Private room,343,2,19,2.19,1,90,348.0
644365316106799161,Manhattan,40.7984413,-73.9385309,Private room,73,1,32,3.69,1,330,153.0
645615045587314926,Queens,40.66681,-73.81551,Entire home/apt,199,2,43,4.9,4,176,275.0
642639503370235908,Queens,40.7074145,-73.9079433,Entire home/apt,140,1,62,6.89,1,323,209.0
645651420919748630,Brooklyn,40.65601866990214,-73.93218239562486,Shared room,152,1,0,0.0,2,0,58.0
642658096006228819,Brooklyn,40.68636,-73.9454,Private room,38,90,0,0.0,394,111,108.0
645666659875635272,Brooklyn,40.69856,-73.93021,Private room,100,7,12,1.38,1,364,104.0
642669072868604361,Brooklyn,40.61586,-74.03026,Entire home/apt,139,5,10,1.56,1,342,61.0
644391116758129571,Brooklyn,40.63776,-73.96504,Entire home/apt,183,1,0,0.0,1,338,59.0
644392332483289322,Brooklyn,40.665617292848246,-73.99427812546492,Entire home/apt,234,4,27,3.07,4,354,109.0
645672351250915439,Manhattan,40.75375,-73.972,Entire home/apt,600,3,0,0.0,1,0,139.0
642679761020399914,Queens,40.5964,-73.79898,Entire home/apt,228,2,2,0.9,2,125,186.0
645682187326920542,Brooklyn,40.68823,-73.91772,Entire home/apt,242,3,29,3.26,5,165,81.0
644408999215474165,Manhattan,40.76568,-73.98893,Entire home/apt,572,5,19,2.25,6,7,137.0
645693072833066916,Queens,40.69965,-73.74154,Entire home/apt,106,2,21,2.36,1,363,269.0
642712303331619172,Brooklyn,40.7192,-73.9565,Entire home/apt,475,7,0,0.0,1,257,98.0
642745745817896362,Manhattan,40.74416,-74.00131,Entire home/apt,220,30,0,0.0,1,337,158.0
645819491297280194,Manhattan,40.76907,-73.95158,Private room,180,20,10,1.17,1,97,144.0
642755693102173459,Manhattan,40.77779,-73.98547,Entire home/apt,186,4,5,0.75,1,11,140.0
642767846378335345,Brooklyn,40.71453,-73.95042,Entire home/apt,202,3,18,2.2,1,0,98.0
644415992611469597,Queens,40.74252120196174,-73.91739574603271,Entire home/apt,250,1,40,4.63,1,127,200.0
645930627488937701,Queens,40.695210503081455,-73.90377905219793,Private room,120,3,12,1.75,2,365,213.0
644592832830560792,Queens,40.74868,-73.88013,Private room,31,30,3,0.73,124,333,173.0
644608008451518771,Manhattan,40.74013,-73.98152,Entire home/apt,225,31,0,0.0,526,357,161.0
644654034488684425,Manhattan,40.81355,-73.94379,Entire home/apt,120,4,7,0.85,3,31,154.0
642769749511886116,Brooklyn,40.63611,-73.90976,Private room,62,3,10,1.14,2,365,95.0
642775732830530730,Bronx,40.83583,-73.90787,Private room,45,5,1,0.6,3,267,31.0
642778580946457478,Queens,40.69795,-73.89835,Private room,91,4,15,1.68,2,80,213.0
642778993407815758,Brooklyn,40.67874,-73.94933,Entire home/apt,135,13,4,0.63,1,50,108.0
642779491628382351,Brooklyn,40.68011,-73.9425,Entire home/apt,450,5,2,0.27,1,0,108.0
645990231462317941,Brooklyn,40.69707,-73.92735,Private room,110,1,46,5.19,4,83,104.0
642793747383366389,Bronx,40.8181,-73.81936,Entire home/apt,80,30,1,0.31,1,287,16.0
644730418038385515,Queens,40.68743399402774,-73.74924525618553,Entire home/apt,115,28,18,2.02,2,180,271.0
646023794839467213,Brooklyn,40.69501,-73.9269,Private room,83,1,40,4.53,4,351,81.0
642874449710966973,Bronx,40.8716,-73.85919,Private room,87,1,68,7.53,1,364,22.0
646115947890871926,Manhattan,40.71968,-73.98333,Entire home/apt,303,31,0,0.0,526,321,156.0
646116286313431627,Manhattan,40.7233685,-73.99467229999999,Entire home/apt,407,31,0,0.0,526,4,147.0
646238458032862897,Manhattan,40.80434,-73.95505,Entire home/apt,330,4,5,0.59,1,14,150.0
642882282666809517,Queens,40.75297,-73.9347,Private room,72,1,6,0.81,2,195,318.0
646258324909440669,Queens,40.6556073,-73.8289375,Entire home/apt,171,2,36,4.93,2,317,288.0
642929203652842061,Brooklyn,40.68626,-73.94465,Private room,85,3,19,2.38,3,49,108.0
646309888139057994,Queens,40.77506,-73.91337,Private room,120,1,17,1.9,4,363,181.0
646325822391260382,Brooklyn,40.71157,-73.96254,Private room,150,3,3,0.36,3,82,98.0
644818373615039359,Brooklyn,40.6051,-73.97906,Private room,54,1,13,1.52,4,365,72.0
642948543237637972,Brooklyn,40.65494,-74.00379,Private room,1076,1,41,4.84,6,82,109.0
642954875557338322,Brooklyn,40.68618,-73.87722,Entire home/apt,91,1,24,2.73,5,221,84.0
646344908727784125,Brooklyn,40.57724,-73.9646,Entire home/apt,285,1,25,2.87,1,321,78.0
642956605065150929,Queens,40.73273,-73.85772,Entire home/apt,265,2,6,1.42,1,170,267.0
648033676238017128,Bronx,40.86394,-73.90312,Private room,50,5,13,1.67,3,355,10.0
648038466365365776,Brooklyn,40.69832,-73.99496,Entire home/apt,425,3,1,0.45,1,71,45.0
644828159829814355,Brooklyn,40.69513,-73.92564,Private room,81,1,44,4.93,4,79,104.0
644845156231451666,Manhattan,40.72594,-73.98794,Entire home/apt,100,100,2,0.47,27,264,156.0
644879864869000798,Brooklyn,40.69501,-73.92748,Private room,75,1,37,4.2,4,174,81.0
646371982877063378,Brooklyn,40.68138,-73.86484,Private room,30,30,2,0.27,2,365,85.0
